canonical_paper_id,author_id
laporta-lopez-de-silanes-shleifer-vishny_2000_agency-problems-and-dividend-policies-around-the-world,lopezdesilanes_florencio_01
laporta-lopez-de-silanes-shleifer-vishny_2000_investor-protection-and-corporate-governance,lopezdesilanes_florencio_01
laporta-lopez-de-silanes-shleifer-vishny_2002_investor-protection-and-corporate-valuation,lopezdesilanes_florencio_01
laporta-lopez-de-silanes-shleifer_1999_corporate-ownership-around-the-world,lopezdesilanes_florencio_01
laporta-lopez-de-silanes-shleifer_2002_government-ownership-of-banks,lopezdesilanes_florencio_01
laporta-lopez-de-silanes-shleifer_2006_what-works-in-securities-laws,lopezdesilanes_florencio_01
laporta-lopez-de-silanes-shleifer_2008_the-economic-consequences-of-legal-origins,lopezdesilanes_florencio_01
lopez-de-silanes-shleifer-vishny_1997_privatization-in-the-united-states,lopezdesilanes_florencio_01
almunia-antras-lopez-rodriguez-morales_2021_venting-out-exports-during-a-domestic-slump,lopezrodriguez_david_01
l\'opez-salido-stein-zakrajsek_2017_creditmarket-sentiment-and-the-business-cycle,lopezsalido_david_01
guerrieri-lorenzoni-straub-werning_2021_monetary-policy-in-times-of-structural-reallocation,lorenzoni_guido_01
guerrieri-lorenzoni-straub-werning_2022_macroeconomic-implications-of-covid19-can-negative-supply-sh,lorenzoni_guido_01
fryer-loury-yuret_2008_an-economic-analysis-of-colorblind-affirmative-action,loury_glenn_01
fryer-loury_2005_affirmative-action-and-its-mythology,loury_glenn_01
fryer-loury_2005_affirmative-action-in-winnertakeall-markets,loury_glenn_01
fryer-loury_2013_valuing-diversity,loury_glenn_01
blanchflower-katz-loveman_1995_a-comparison-of-changes-in-the-structure-of-wages-in-four-oe,loveman_gary_01
adams-bleich-cutler-lozano-murray_2007_impact-of-insurance-and-supply-of-health-professionals-on-co,lozano_rafael_01
cutler-knaul-lozano-mendez-zurita_2002_financial-crisis-health-outcomes-and-aging-mexico-in-the-198,lozano_rafael_01
beaulieu-bucholz-chien-cutler-lu-pandey-toomey_2020_pediatric-hospital-services-within-a-onehour-drive-a-nationa,lu_sifan_01
beaulieu-busch-chien-cutler-lu-shields_2022_increases-in-inpatient-psychiatry-beds-operated-by-systems-f,lu_sifan_01
alver-bao-beauchamp-benjamin-boardman-bowers-campbell-cesarini-chabris-clark-cogent-conley-day-esko-fontana-freese-furlotte-harris-hayward-herd-johannesson-joshi-kemper-kleinman-koellinger-kong-kumari-kundu-laibson-langenberg-lee-lehrer-lencz-li-linner-luan-maghzian-magi-magnusson-malhotra-metspalu-meyer-milani-nguyen-viet-okbay-ong-oskarsson-perry-pers-porteous-ritchie-robinson-royer-sidorenko-smart-smith-ssgac-team-thom-timshel-trampush-tung-turley-verma-visscher-walters-wareham-watson-wedow-willoughby-wilson-wu-yang-yengo-zacher-zhao-zheng_2018_gene-discovery-and-polygenic-prediction-from-a-genomewide-as,luan_jianan_01
breza-chandrasekhar-lubold-mccormick-pan_2023_consistently-estimating-graph-statistics-with-aggregated-rel,lubold_shane_01
glaeser-hillis-kominers-luca_2016_crowdsourcing-city-government-using-tournaments-to-improve-i,luca_michael_01
glaeser-kim-luca_nodate_nowcasting-the-local-economy-using-yelp-data-to-measure-econ,luca_michael_01
glaeser-kominers-luca-naik_2015_big-data-and-big-cities-the-promises-and-limitations-of-impr,luca_michael_01
glaeser-luca-moszkowski_2020_gentrification-and-neighborhood-change-evidence-from-yelp,luca_michael_01
barro-lucas_1994_canadian-macroeconomics,lucas_rf_01
chodorow-reich-darmouni-luck-plosser_2022_bank-liquidity-provision-across-the-firm-size-distribution,luck_stephan_01
campbell-ludvigson_2001_elasticities-of-substitution-in-real-business-cycle-models-w,ludvigson_sydney_01
ludwig-mozaffarian-rogoff_2014_the-real-cost-of-food-can-taxes-and-subsidies-improve-public,ludwig_david_01
adam-congdon-duncan-gennetian-katz-kessler-kling-lindau-ludwig-marvokov-mcdade-porter-sanbonmatsu-yang_2012_the-longterm-effects-of-moving-to-opportunity-on-adult-healt,ludwig_jens_02
adam-duncan-gennetian-katz-kessler-lindau-ludwig-mcdade-sanbonmatsu_2011_moving-to-opportunity-for-fair-housing-demonstration-program,ludwig_jens_02
cook-dodge-farkas-fryer-guryan-ludwig-mayer-pollack-steinberg_2015_not-too-late-improving-academic-outcomes-for-disadvantaged-y,ludwig_jens_02
duncan-gennetian-greene-gu-katz-kessler-kling-ludwig-rickford-sanbonmatsu-sanchez-ordanez-sciandra-thomas_2015_neighborhood-effects-on-use-of-africanamerican-vernacular-en,ludwig_jens_02
duncan-gennetian-harding-katz-kessler-kling-ludwig-sanbonmatsu-sciandra_2023_evaluating-contradictory-experimental-and-nonexperimental-es,ludwig_jens_02
duncan-gennetian-katz-kessler-kling-lindau-ludwig-mcdade-sanbonmatsu-whitaker_2011_neighborhoods-obesity-and-diabetes-a-randomized-social-exper,ludwig_jens_02
duncan-gennetian-katz-kessler-kling-ludwig-sampson-sanbonmatsu-zaslavsky_2014_associations-of-housing-mobility-interventions-for-children-,ludwig_jens_02
duncan-gennetian-katz-kessler-kling-ludwig-sanbonmatsu-sciandra_2012_the-longterm-effects-of-moving-to-opportunity-on-youth-outco,ludwig_jens_02
duncan-gennetian-katz-kessler-kling-ludwig-sanbonmatsu-sciandra_2013_longterm-effects-of-the-moving-to-opportunity-residential-mo,ludwig_jens_02
duncan-gennetian-katz-kessler-kling-ludwig-sanbonmatsu_2012_neighborhood-effects-on-the-longterm-wellbeing-of-lowincome-,ludwig_jens_02
duncan-gennetian-katz-kessler-kling-ludwig-sanbonmatsu_2013_longterm-neighborhood-effects-on-lowincome-families-evidence,ludwig_jens_02
duncan-katz-kessler-kling-liebman-ludwig-sanbonmatsu_2008_what-can-we-learn-about-neighborhood-effects-from-the-moving,ludwig_jens_02
katz-kling-ludwig_2004_youth-criminal-behavior-in-the-moving-to-opportunity-experim,ludwig_jens_02
katz-kling-ludwig_2005_neighborhood-effects-on-crime-for-female-and-male-youth-evid,ludwig_jens_02
bai-lumsdaine-stock_1998_testing-for-and-dating-common-breaks-in-multivariate-time-se,lumsdaine_robin_01
banerjee-lumsdaine-stock_1992_recursive-and-sequential-tests-of-the-unit-root-and-trend-br,lumsdaine_robin_01
lumsdaine-stock-wise_1990_efficient-windows-and-labor-force-reduction,lumsdaine_robin_01
lumsdaine-stock-wise_1991_fenetres-et-retraites,lumsdaine_robin_01
lumsdaine-stock-wise_1994_pension-plan-provisions-and-retirement-men-women-medicare-an,lumsdaine_robin_01
lumsdaine-stock-wise_1995_why-are-retirement-rates-so-high-at-age-65,lumsdaine_robin_01
barndorff-nielsen-hansen-lunde-shephard_2008_designing-realised-kernels-to-measure-the-expost-variation-o,lunde_asger_01
barndorff-nielsen-hansen-lunde-shephard_2009_realised-kernels-in-practice-trades-and-quotes,lunde_asger_01
barndorff-nielsen-hansen-lunde-shephard_2011_multivariate-realised-kernels-consistent-positive-semidefini,lunde_asger_01
barndorff-nielsen-hansen-lunde-shephard_2011_subsampling-realised-kernels,lunde_asger_01
barndorff-nielsen-lunde-shephard-veraart_2014_integer-value-trawl-processes-a-class-of-stationary-infinite,lunde_asger_01
bennedsen-lunde-shephard-veraart_2023_inference-and-forecasting-for-continuoustime-integervalued-t,lunde_asger_01
lunde-shephard-sheppard_2010_realized-library,lunde_asger_01
lunde-shephard-sheppard_2015_econometric-analysis-of-vast-covariance-matrices-using-compo,lunde_asger_01
luo-olken-yang_2025_emigration-during-turbulent-times,luo_kaicheng_01
luo-wang-yang_2025_laboratories-of-autocracy-landscape-of-centrallocal-dynamics,luo_kaicheng_01
"benjamin-berger-berk-boeck-bollen-brembs-brown-camerer-cesarini-chambers-clyde-cook-dienes-dreber-easwaran-efferson-fehr-fidler-field-forster-george-gonzalez-goodman-green-greenwald-hadfield-hedges-held-ho-hoijtink-hruschka-imai-imbens-ioannidis-jeon-johannesson-johnson-jones-kirchler-laibson-list-little-lupia-machery-maxwell-mccarthy-moore-morgan-munafo-nakagawa-nosek-nyhan-parker-pericchi-perugini-rouder-rousseau-savalei-sch\""onbrodt-sellke-sinclair-tingley-vazire-wagenmakers-watts-winship-wolpert-xie-young-zandt-zinman_2018_redefine-statistical-significance",lupia_arthur_01
banerjee-deaton-lustig-rogoff_2006_an-evaluation-of-world-bank-research-19982005,lustig_x_01
cutler-ly_2011_the-paper-work-of-medicine-understanding-international-medic,ly_danp_01
cutler-ly_2018_factors-of-us-hospitals-associated-with-improved-profit-marg,ly_danp_01
bordalo-gennaioli-ma-shleifer_2020_overreaction-in-macroeconomic-expectations,ma_yueran_01
chauvin-glaeser-ma-tobio_2016_what-is-different-about-urbanization-in-rich-and-poor-countr,ma_yueran_01
gennaioli-ma-shleifer_2016_expectations-and-investment,ma_yueran_01
glaeser-huang-ma-shleifer_2016_a-real-estate-boom-with-chinese-characteristics,ma_yueran_01
glaeser-huang-ma-shleifer_2017_a-real-estate-boom-with-chinese-characteristics,ma_yueran_01
glaeser-ma_2013_the-supply-of-gender-stereotypes-and-discriminatory-beliefs,ma_yueran_01
ma-shleifer_2025_the-invention-of-corporate-governance,ma_yueran_01
barro-macdonald_1979_social-security-and-consumer-spending-in-an-international-cr,macdonald_g_01
amrani-beaulieu-briskin-chernew-cutler-dalton-gu-hicks-landrum-machado-mcwilliams-wu_2023_organization-and-performance-of-us-health-systems,machado_helene_01
beaulieu-cutler-dalton-ghosh-idrissi-machado_2025_integrated-health-systems-and-medical-care-quality-during-th,machado_helene_01
"benjamin-berger-berk-boeck-bollen-brembs-brown-camerer-cesarini-chambers-clyde-cook-dienes-dreber-easwaran-efferson-fehr-fidler-field-forster-george-gonzalez-goodman-green-greenwald-hadfield-hedges-held-ho-hoijtink-hruschka-imai-imbens-ioannidis-jeon-johannesson-johnson-jones-kirchler-laibson-list-little-lupia-machery-maxwell-mccarthy-moore-morgan-munafo-nakagawa-nosek-nyhan-parker-pericchi-perugini-rouder-rousseau-savalei-sch\""onbrodt-sellke-sinclair-tingley-vazire-wagenmakers-watts-winship-wolpert-xie-young-zandt-zinman_2018_redefine-statistical-significance",machery_edouard_01
"23andme_research_team-abdellaoui-auton-bao-beauchamp-benjamin-bertram-biroli-boardman-boomsma-buzdugan-caplin-cesarini-chen-clark-conlin-dolan-eibich-eqtlgen_consortium-esko-fehr-fischbacher-fontana-fontanillas-gonzalez-gratten-groenen-hammerschlag-harris-hasler-hinds-hofman-ikram-international_cannabis_consortium-jain-johannesson-joshi-karhunen-karlsson-kessler-kleinman-koellinger-kong-kooyman-kumari-laibson-lebreton-lee-levin-lill-linner-m\""annikk\""o-mackillop-magnusson-mcqueen-meddens-meyer-morcillo-suarez-muntan\'e-navarro-nivard-okbay-palmer-pers-posthuma-psychiatric_genomics_consortium-rietveld-rooij-sanchez-roige-schmidt-schunk-smart-social_science_genetic_association_consortium-stein-sutter-svento-taskesen-thurik-tiemeier-timmers-timshel-tino-trzaskowski-turley-uitterlinden-ursano-vlaming-wagner-wedow-white-wilson-wit-wu-yang-z\""und-zhang_2019_genomewide-association-analyses-of-risk-tolerance-and-risky-",mackillop_james_01
blasi-buchele-freeman-kruse-mackin-rogers-scharf_2003_motivating-employeeowners-in-esop-firms-human-resource-polic,mackin_christopher_01
blasi-freeman-kruse-mackin_2006_creating-a-bigger-pie-the-effects-of-employee-ownership-prof,mackin_christopher_01
blasi-freeman-kruse-mackin_2010_creating-a-bigger-pie-the-effects-of-employee-ownership-prof,mackin_christopher_01
cutler-kattan-levine-maddox-marine-medford-davis-mezue-sahni_2024_potential-us-health-care-savings-based-on-clinician-views-of,maddox_karenejoynt_01
duke-freeman-han-madland_2015_how-does-declining-unionism-affect-the-american-middle-class,madland_david_01
duke-freeman-han-madland_2016_how-does-declining-unionism-affect-the-american-middle-class,madland_david_01
ahmad-beshears-choi-friedman-kolstad-laibson-linck-list-loewenstein-madrian-mcgill-sinkula-volpp_2013_consumers-misunderstanding-of-health-insurance,madrian_brigittec_01
akinola-berman-beshears-bogard-bulte-buttenheim-chabris-chapman-choi-dai-duckworth-evans-fox-gandhi-goren-graci-gromet-hilchey-hmurovic-ho-john-karlan-kay-kim-laibson-lamberton-lee-madrian-meyer-milkman-modanu-nam-patel-rogers-rondina-rothschild-saccardo-shermohammed-snider-soman-sparks-tsukayama-volpp-warren-weber_2023_a-randomized-trial-of-behavioral-nudges-delivered-through-te,madrian_brigittec_01
akinola-berman-beshears-bogard-bulte-buttenheim-chabris-chapman-choi-dai-duckworth-evans-fox-gandhi-goren-graci-gromet-hilchey-hmurovic-ho-john-karlan-kay-kim-laibson-lamberton-lee-madrian-meyer-milkman-modanu-nam-patel-rogers-rondina-saccardo-shermohammed-snider-soman-sparks-tsukayama-volpp-warren-weber_2021_a-megastudy-of-textbased-nudges-encouraging-patients-to-get-,madrian_brigittec_01
alsan-armstrong-beshears-choi-laibson-madrian-marconi-nguyen-rio_2017_a-commitment-contract-to-achieve-virologic-suppression-in-po,madrian_brigittec_01
beshears-choi-clayton-harris-laibson-madrian_2025_optimal-illiquidity,madrian_brigittec_01
beshears-choi-fuster-laibson-madrian_2013_what-goes-up-must-come-down-experimental-evidence-on-intuiti,madrian_brigittec_01
beshears-choi-guo-laibson-madrian_2025_automatic-enrollment-with-a-12-default-contribution-rate,madrian_brigittec_01
beshears-choi-harris-laibson-madrian-sakong_2020_which-early-withdrawal-penalty-attracts-the-most-deposits-to,madrian_brigittec_01
beshears-choi-hurwitz-laibson-madrian_2015_liquidity-in-retirement-savings-systems-an-international-com,madrian_brigittec_01
beshears-choi-iwry-john-laibson-madrian_2020_building-emergency-savings-through-employersponsored-rainyda,madrian_brigittec_01
beshears-choi-kay-laibson-madrian-sinha_2008_the-importance-of-default-options-for-retirement-saving-outc,madrian_brigittec_01
beshears-choi-kolstad-kong-laibson-loewenstein-madrian-volpp_2020_do-physician-incentives-increase-patient-medication-adherenc,madrian_brigittec_01
beshears-choi-laibson-madrian-milkman_2011_using-implementation-intentions-prompts-to-enhance-influenza,madrian_brigittec_01
beshears-choi-laibson-madrian-milkman_2013_planning-prompts-as-a-means-of-increasing-preventive-screeni,madrian_brigittec_01
beshears-choi-laibson-madrian-milkman_2015_the-effect-of-providing-peer-information-on-retirement-savin,madrian_brigittec_01
beshears-choi-laibson-madrian-reynolds_2013_testimonials-do-not-convert-patients-from-brand-to-generic-m,madrian_brigittec_01
beshears-choi-laibson-madrian-reynolds_2016_vaccination-rates-are-associated-with-functional-proximity-b,madrian_brigittec_01
beshears-choi-laibson-madrian-siegfried-weller_2010_public-policy-and-saving-for-retirement-the-autosave-feature,madrian_brigittec_01
beshears-choi-laibson-madrian-skimmyhorn_2022_borrowing-to-save-the-impact-of-automatic-enrollment-on-debt,madrian_brigittec_01
beshears-choi-laibson-madrian-wise_2010_how-does-simplified-disclosure-affect-individuals-mutual-fun,madrian_brigittec_01
beshears-choi-laibson-madrian-wise_2010_the-impact-of-employer-matching-on-savings-plan-participatio,madrian_brigittec_01
beshears-choi-laibson-madrian-zeldes_2014_what-makes-annuitization-more-appealing,madrian_brigittec_01
beshears-choi-laibson-madrian_2005_early-decisions-a-regulatory-framework,madrian_brigittec_01
beshears-choi-laibson-madrian_2008_how-are-preferences-revealed,madrian_brigittec_01
beshears-choi-laibson-madrian_2011_behavioral-economics-perspectives-on-public-sector-pension-p,madrian_brigittec_01
beshears-choi-laibson-madrian_2013_simplification-and-saving,madrian_brigittec_01
beshears-choi-laibson-madrian_2014_who-uses-the-roth-401k-and-how-do-they-use-it,madrian_brigittec_01
beshears-choi-laibson-madrian_2017_does-aggregated-returns-disclosure-increase-portfolio-riskta,madrian_brigittec_01
beshears-choi-laibson-madrian_2017_does-frontloading-taxation-increase-savings-evidence-from-ro,madrian_brigittec_01
beshears-choi-laibson-madrian_2018_behavioral-household-finance,madrian_brigittec_01
beshears-choi-laibson-madrian_2021_active-choice-implicit-defaults-and-the-incentives-to-choose,madrian_brigittec_01
campbell-jackson-madrian-tufano_2011_consumer-financial-protection,madrian_brigittec_01
carroll-choi-laibson-madrian-metrick_2009_optimal-defaults-and-active-decisions,madrian_brigittec_01
choi-laibson-madrian-mccaffrey-metrick-slemrod_2006_saving-for-retirement-on-the-path-of-least-resistance,madrian_brigittec_01
choi-laibson-madrian-metrick-mitchell-utkus_2004_employee-investment-decisions-about-company-stock,madrian_brigittec_01
choi-laibson-madrian-metrick-wise_2004_for-better-or-for-worse-default-effects-and-401k-savings-beh,madrian_brigittec_01
choi-laibson-madrian-metrick-wise_2005_passive-decisions-and-potent-defaults,madrian_brigittec_01
choi-laibson-madrian-metrick_2002_defined-contribution-pensions-plan-rules-participant-decisio,madrian_brigittec_01
choi-laibson-madrian-metrick_2003_optimal-defaults,madrian_brigittec_01
choi-laibson-madrian-metrick_2009_reinforcement-learning-and-savings-behavior,madrian_brigittec_01
choi-laibson-madrian-wise_2009_reducing-the-complexity-costs-of-401k-participation-through-,madrian_brigittec_01
choi-laibson-madrian_2004_plan-design-and-401k-savings-outcomes,madrian_brigittec_01
choi-laibson-madrian_2005_are-empowerment-and-education-enough-underdiversification-in,madrian_brigittec_01
choi-laibson-madrian_2009_mental-accounting-in-portfolio-choice-evidence-from-a-flypap,madrian_brigittec_01
choi-laibson-madrian_2010_why-does-the-law-of-one-price-fail-an-experiment-on-index-mu,madrian_brigittec_01
choi-laibson-madrian_2011_100-bills-on-the-sidewalk-suboptimal-investment-in-401k-plan,madrian_brigittec_01
cutler-madrian_1998_labor-market-responses-to-rising-health-insurance-costs,madrian_brigittec_01
campbell-cocco-gomes-maenhout-viceira_2001_stock-market-mean-reversion-and-the-optimal-equity-allocatio,maenhout_pascalj_01
gabaix-maggiori_2015_international-liquidity-and-exchange-rate-dynamics,maggiori_x_01
23andme_research_team-benjamin-cesarini-fontana-furlotte-johannesson-laibson-lee-maghzian-magnusson-neale-nguyen-viet-okbay-oskarsson-ssgac-turley-visscher-walters_2018_multitrait-analysis-of-genomewide-association-summary-statis,maghzian_omeed_01
alver-bao-beauchamp-benjamin-boardman-bowers-campbell-cesarini-chabris-clark-cogent-conley-day-esko-fontana-freese-furlotte-harris-hayward-herd-johannesson-joshi-kemper-kleinman-koellinger-kong-kumari-kundu-laibson-langenberg-lee-lehrer-lencz-li-linner-luan-maghzian-magi-magnusson-malhotra-metspalu-meyer-milani-nguyen-viet-okbay-ong-oskarsson-perry-pers-porteous-ritchie-robinson-royer-sidorenko-smart-smith-ssgac-team-thom-timshel-trampush-tung-turley-verma-visscher-walters-wareham-watson-wedow-willoughby-wilson-wu-yang-yengo-zacher-zhao-zheng_2018_gene-discovery-and-polygenic-prediction-from-a-genomewide-as,maghzian_omeed_01
alver-bao-beauchamp-benjamin-boardman-bowers-campbell-cesarini-chabris-clark-cogent-conley-day-esko-fontana-freese-furlotte-harris-hayward-herd-johannesson-joshi-kemper-kleinman-koellinger-kong-kumari-kundu-laibson-langenberg-lee-lehrer-lencz-li-linner-luan-maghzian-magi-magnusson-malhotra-metspalu-meyer-milani-nguyen-viet-okbay-ong-oskarsson-perry-pers-porteous-ritchie-robinson-royer-sidorenko-smart-smith-ssgac-team-thom-timshel-trampush-tung-turley-verma-visscher-walters-wareham-watson-wedow-willoughby-wilson-wu-yang-yengo-zacher-zhao-zheng_2018_gene-discovery-and-polygenic-prediction-from-a-genomewide-as,magi_reedik_01
23andme_research_group-ahlskog-ajnakina-beauchamp-becker-belsky-benjamin-bennett-burik-caspi-cesarini-corcoran-esko-freese-goldman-harden-harris-herd-hinds-iacono-jayashankar-johannesson-kleinman-koellinger-laibson-linner-magnusson-mallard-mcgue-meyer-milani-moffitt-okbay-oskarsson-poulton-steptoe-sugden-tucker-drob-turley-visscher-wang-williams-young_2021_resource-profile-and-user-guide-of-the-polygenic-index-repos,magnusson_patrikke_01
"23andme_research_team-abdellaoui-auton-bao-beauchamp-benjamin-bertram-biroli-boardman-boomsma-buzdugan-caplin-cesarini-chen-clark-conlin-dolan-eibich-eqtlgen_consortium-esko-fehr-fischbacher-fontana-fontanillas-gonzalez-gratten-groenen-hammerschlag-harris-hasler-hinds-hofman-ikram-international_cannabis_consortium-jain-johannesson-joshi-karhunen-karlsson-kessler-kleinman-koellinger-kong-kooyman-kumari-laibson-lebreton-lee-levin-lill-linner-m\""annikk\""o-mackillop-magnusson-mcqueen-meddens-meyer-morcillo-suarez-muntan\'e-navarro-nivard-okbay-palmer-pers-posthuma-psychiatric_genomics_consortium-rietveld-rooij-sanchez-roige-schmidt-schunk-smart-social_science_genetic_association_consortium-stein-sutter-svento-taskesen-thurik-tiemeier-timmers-timshel-tino-trzaskowski-turley-uitterlinden-ursano-vlaming-wagner-wedow-white-wilson-wit-wu-yang-z\""und-zhang_2019_genomewide-association-analyses-of-risk-tolerance-and-risky-",magnusson_patrikke_01
23andme_research_team-benjamin-cesarini-fontana-furlotte-johannesson-laibson-lee-maghzian-magnusson-neale-nguyen-viet-okbay-oskarsson-ssgac-turley-visscher-walters_2018_multitrait-analysis-of-genomewide-association-summary-statis,magnusson_patrikke_01
ahlskog-ajnakina-alemu-bann-benjamin-campbell-caspi-cesarini-corcoran-docherty-esko-fitzsimons-freese-goebel-guan-harden-harris-hayward-herd-hertwig-iacono-jala-kleinman-koellinger-krueger-laibson-magnusson-maj-mcgue-meyer-moffitt-morris-okbay-oskarsson-pahnke-ploubidis-poulton-richter-sands-shabalin-spinath-steptoe-sugden-team-terskaya-tucker-drob-turley-vainik-williams-young_2025_an-updated-polygenic-index-repository-expanded-phenotypes-ne,magnusson_patrikke_01
ahlskog-beauchamp-bennett-campbell-cesarini-conley-freese-gjorgjieva-goldman-hayward-herd-hicks-hinds-jala-jayashankar-jiang-johannesson-koellinger-kong-kweon-laibson-lee-magnusson-meyer-nehzati-okbay-oskarsson-porteous-rietveld-sidorenko-tian-tung-turley-visscher-wang-watson-wu-yengo-young_2022_polygenic-prediction-of-educational-attainment-within-and-be,magnusson_patrikke_01
alver-bao-beauchamp-benjamin-boardman-bowers-campbell-cesarini-chabris-clark-cogent-conley-day-esko-fontana-freese-furlotte-harris-hayward-herd-johannesson-joshi-kemper-kleinman-koellinger-kong-kumari-kundu-laibson-langenberg-lee-lehrer-lencz-li-linner-luan-maghzian-magi-magnusson-malhotra-metspalu-meyer-milani-nguyen-viet-okbay-ong-oskarsson-perry-pers-porteous-ritchie-robinson-royer-sidorenko-smart-smith-ssgac-team-thom-timshel-trampush-tung-turley-verma-visscher-walters-wareham-watson-wedow-willoughby-wilson-wu-yang-yengo-zacher-zhao-zheng_2018_gene-discovery-and-polygenic-prediction-from-a-genomewide-as,magnusson_patrikke_01
atwood-beauchamp-benjamin-cesarini-chabris-christakis-freese-glaeser-grankvist-gu\dhnason-harris-hauser-hebert-hultman-johannesson-laibson-launer-lichtenstein-magnusson-purcell-smith_2012_the-promises-and-pitfalls-of-genoeconomics,magnusson_patrikke_01
atwood-beauchamp-benjamin-cesarini-chabris-christakis-freese-hauser-hebert-johannesson-laibson-lichtenstein-loos-magnusson_2011_most-reported-genetic-associations-with-general-intelligence,magnusson_patrikke_01
atwood-beauchamp-benjamin-cesarini-chabris-christakis-freese-hauser-hebert-johannesson-laibson-lichtenstein-loos-magnusson_2012_most-reported-genetic-associations-with-general-intelligence,magnusson_patrikke_01
benjamin-boardman-cesarini-chabris-conley-dawes-domingue-eriksson-esko-hinds-johannesson-kiefer-koellinger-laibson-magnusson-medland-mountain-oskarsson-rietveld-rostapshova-ssgac-teumer-tung-vinkhuyzen-visscher-yang_2014_replicability-and-robustness-of-genomewideassociation-studie,magnusson_patrikke_01
benjamin-cesarini-chabris-conley-dawes-johannesson-koellinger-laibson-loos-magnusson-visscher_2012_the-genetic-architecture-of-economic-and-political-preferenc,magnusson_patrikke_01
magud-reinhart-rogoff_2018_capital-controls-myth-and-reality,magud_nicolase_01
gabaix-koijen-mainardi-oh-yogo_2024_limited-risk-transfer-between-investors-a-new-benchmark-for-,mainardi_federico_01
gabaix-koijen-mainardi-oh-yogo_2025_asset-demand-of-us-households,mainardi_federico_01
ahlskog-ajnakina-alemu-bann-benjamin-campbell-caspi-cesarini-corcoran-docherty-esko-fitzsimons-freese-goebel-guan-harden-harris-hayward-herd-hertwig-iacono-jala-kleinman-koellinger-krueger-laibson-magnusson-maj-mcgue-meyer-moffitt-morris-okbay-oskarsson-pahnke-ploubidis-poulton-richter-sands-shabalin-spinath-steptoe-sugden-team-terskaya-tucker-drob-turley-vainik-williams-young_2025_an-updated-polygenic-index-repository-expanded-phenotypes-ne,maj_carlo_01
chetty-hendren-lin-majerovitz-scuderi_2016_childhood-environment-and-gender-gaps-in-adulthood,majerovitz_jeremy_01
green-majumdar_1975_the-nature-of-stochastic-equilibria,majumdar_mukul_01
majumdar-sen_1976_a-note-on-representing-partial-orderings,majumdar_mukul_01
abujaber-block-cutler-dominici-makar-obermeyer_2014_association-between-the-medicare-hospice-benefit-and-health-,makar_maggie_01
clarke-cutler-makar-obermeyer-schuur_2016_emergency-care-use-and-the-medicare-hospice-benefit-for-indi,makar_maggie_01
cutler-jain-makar-obermeyer-powers_2015_cost-savings-associated-with-expanded-hospice-use-in-medicar,makar_maggie_01
gabaix-makse-rozenfeld-rybski_2011_the-area-and-population-of-cities-new-insights-from-a-differ,makse_x_01
"barrett-m\""aler-maskin_2014_preface",maler_karlgoran_02
"barrett-m\""aler-maskin_2014_partha-dasguptas-contributions-to-environment-and-developmen",maler_kg_01
arrow-dailey-dasgupta-levin-maler-maskin-starrett-sterner-tietenberg_2000_managing-ecosystem-resources,maler_x_01
alver-bao-beauchamp-benjamin-boardman-bowers-campbell-cesarini-chabris-clark-cogent-conley-day-esko-fontana-freese-furlotte-harris-hayward-herd-johannesson-joshi-kemper-kleinman-koellinger-kong-kumari-kundu-laibson-langenberg-lee-lehrer-lencz-li-linner-luan-maghzian-magi-magnusson-malhotra-metspalu-meyer-milani-nguyen-viet-okbay-ong-oskarsson-perry-pers-porteous-ritchie-robinson-royer-sidorenko-smart-smith-ssgac-team-thom-timshel-trampush-tung-turley-verma-visscher-walters-wareham-watson-wedow-willoughby-wilson-wu-yang-yengo-zacher-zhao-zheng_2018_gene-discovery-and-polygenic-prediction-from-a-genomewide-as,malhotra_anilk_01
chen-freeman-liu-malkawi-tong_2016_energy-saving-potential-of-natural-ventilation-in-china-the-,malkawi_ali_01
campbell-lettau-malkiel-xu_2001_have-individual-stocks-become-more-volatile-an-empirical-exp,malkiel_burton_01
campbell-lettau-malkiel-xu_2023_idiosyncratic-equity-volatility-two-decades-later,malkiel_burton_01
23andme_research_group-ahlskog-ajnakina-beauchamp-becker-belsky-benjamin-bennett-burik-caspi-cesarini-corcoran-esko-freese-goldman-harden-harris-herd-hinds-iacono-jayashankar-johannesson-kleinman-koellinger-laibson-linner-magnusson-mallard-mcgue-meyer-milani-moffitt-okbay-oskarsson-poulton-steptoe-sugden-tucker-drob-turley-visscher-wang-williams-young_2021_resource-profile-and-user-guide-of-the-polygenic-index-repos,mallard_travist_01
chetty-grusky-hell-hendren-manduca-narang_2017_the-fading-american-dream-trends-in-absolute-income-mobility,manduca_robert_01
manea-maskin_2023_withholding-and-damage-in-bayesian-trade-mechanisms,manea_mihai_01
abel-mankiw-summers-zeckhauser_1989_assessing-dynamic-efficiency-theory-and-evidence,mankiw_ngregory_01
ball-mankiw-reis_2005_monetary-policy-for-inattentive-economies,mankiw_ngregory_01
ball-mankiw-romer-summers_1985_is-increased-price-flexibility-stabilizing,mankiw_ngregory_01
ball-mankiw-romer_1988_the-new-keynesian-economics-and-the-outputinflation-tradeoff,mankiw_ngregory_01
ball-mankiw_1994_asymmetric-price-adjustment-and-economic-fluctuations,mankiw_ngregory_01
ball-mankiw_1995_relativeprice-changes-as-aggregate-supply-shocks,mankiw_ngregory_01
